timestamp,temperature,humidity,pressure,wind_speed,solar_radiation,energy_consumption,cpu_usage,memory_usage,network_traffic
2023-01-12 10:00:00,25.19,35.96,991.65,17.91,439.6,148.45,10.83,35.96,9771.71
2023-01-12 11:00:00,23.43,44.99,999.24,9.23,243.25,68.36,37.65,31.16,5987.47
2023-01-12 12:00:00,24.3,35.34,1022.77,9.97,25.44,79.89,86.08,74.37,7373.3
2023-01-12 13:00:00,21.35,44.43,1014.8,23.87,0.0,61.78,66.96,53.23,6847.99
2023-01-12 14:00:00,18.51,87.19,1002.32,21.74,0.0,54.45,49.46,39.0,3435.56
2023-01-12 15:00:00,19.24,70.53,1025.9,11.27,0.0,123.3,88.22,27.87,8897.55
2023-01-12 16:00:00,18.24,83.92,1022.87,18.71,0.0,168.72,83.76,52.59,1061.21
2023-01-12 17:00:00,18.91,44.67,1020.31,22.14,0.0,83.25,76.75,77.78,7087.33
2023-01-12 18:00:00,19.41,41.81,1003.3,18.36,0.0,119.5,52.98,44.68,8760.13
2023-01-12 19:00:00,13.11,57.19,992.33,20.68,0.0,179.95,11.97,66.74,3879.74
2023-01-12 20:00:00,13.95,55.61,1027.45,14.39,0.0,151.07,11.64,80.87,7147.18
2023-01-12 21:00:00,18.53,55.59,1027.94,10.52,0.0,142.44,41.66,75.87,7378.96
2023-01-12 22:00:00,20.19,38.16,1020.53,6.37,0.0,90.67,19.12,66.09,734.7
2023-01-12 23:00:00,22.41,70.35,990.56,18.81,0.0,89.0,58.35,53.83,5196.49
2023-01-13 00:00:00,22.52,42.62,1013.32,19.3,77.09,57.51,10.45,24.37,6634.87
2023-01-13 01:00:00,20.39,39.32,1026.07,12.21,373.19,108.12,28.42,77.68,1305.35
2023-01-13 02:00:00,25.24,42.93,1017.08,15.79,458.47,71.76,16.9,26.18,5964.9
2023-01-13 03:00:00,26.87,78.41,1012.36,21.4,934.18,193.04,55.41,76.89,1372.9
2023-01-13 04:00:00,26.77,54.8,990.11,21.19,890.85,193.26,49.56,43.53,4267.73
2023-01-13 05:00:00,26.0,30.48,1010.46,24.13,880.94,114.66,47.36,74.74,7519.06
2023-01-13 06:00:00,28.75,37.57,995.25,14.93,914.39,62.98,20.94,53.69,2325.97
2023-01-13 07:00:00,27.07,60.62,1026.28,24.68,918.16,110.56,47.1,71.59,896.21
2023-01-13 08:00:00,27.4,86.89,998.04,5.16,899.39,176.86,75.26,49.96,2967.47
2023-01-13 09:00:00,27.72,44.76,999.57,3.44,656.11,195.71,73.23,63.96,4324.59
2023-01-13 10:00:00,24.08,40.94,1022.06,8.57,402.12,87.06,51.81,62.85,719.83
2023-01-13 11:00:00,22.53,81.68,1025.13,8.01,296.55,163.02,46.03,70.31,1191.48
2023-01-13 12:00:00,23.65,42.87,994.39,4.24,0.0,64.35,38.03,54.76,2023.5
2023-01-13 13:00:00,22.59,40.33,993.72,18.45,0.0,191.76,34.42,35.23,3404.1
2023-01-13 14:00:00,20.48,41.27,1001.33,0.31,0.0,121.01,94.3,47.03,6383.56
2023-01-13 15:00:00,17.07,60.3,1003.03,7.54,0.0,161.74,46.37,40.49,7117.72
2023-01-13 16:00:00,14.28,62.33,994.6,21.18,0.0,178.25,51.52,59.96,5621.48
2023-01-13 17:00:00,18.65,40.61,1020.33,22.36,0.0,185.82,53.36,81.06,9588.19
2023-01-13 18:00:00,17.74,46.77,991.6,19.47,0.0,58.71,75.41,42.13,2159.18
2023-01-13 19:00:00,22.25,75.85,1005.17,1.35,0.0,155.69,45.34,65.07,6234.63
2023-01-13 20:00:00,18.08,85.19,1017.59,5.48,0.0,123.56,32.65,51.16,4970.39
2023-01-13 21:00:00,19.62,43.71,993.47,8.49,0.0,85.75,78.14,74.33,9229.2
2023-01-13 22:00:00,18.12,76.61,999.96,21.6,0.0,63.09,46.03,70.47,8287.39
2023-01-13 23:00:00,24.68,38.12,1019.21,24.44,0.0,143.12,47.87,74.53,3730.18
2023-01-14 00:00:00,25.41,75.87,1027.97,19.33,0.0,181.5,79.53,61.07,8683.4
2023-01-14 01:00:00,21.54,83.52,999.32,24.47,246.24,116.09,67.81,49.52,3182.79
2023-01-14 02:00:00,24.84,35.7,1024.49,22.4,609.42,152.56,31.41,58.05,9029.9
2023-01-14 03:00:00,22.39,74.96,1020.48,12.99,860.06,197.94,14.67,20.8,6745.55
2023-01-14 04:00:00,26.26,84.88,991.41,18.39,823.34,100.3,74.2,31.91,7386.46
2023-01-14 05:00:00,25.06,36.8,1025.31,4.95,800.44,159.48,21.49,82.37,624.49
2023-01-14 06:00:00,28.91,34.78,990.43,9.93,1007.33,92.22,47.02,43.38,8441.21
2023-01-14 07:00:00,24.52,60.09,1000.67,12.72,836.42,126.23,70.87,61.76,4723.33
2023-01-14 08:00:00,25.93,62.95,1029.52,8.74,1032.93,125.09,69.89,51.95,7351.35
2023-01-14 09:00:00,25.3,51.33,1018.02,11.93,556.79,64.84,84.27,25.63,9182.08
2023-01-14 10:00:00,24.3,66.1,1001.75,1.68,472.73,180.13,14.6,44.41,7113.89
2023-01-14 11:00:00,18.2,86.4,1022.0,15.97,253.39,135.66,40.12,21.35,8617.0
2023-01-14 12:00:00,21.84,87.76,1018.91,18.4,69.62,80.63,21.3,52.06,5215.78
2023-01-14 13:00:00,24.71,53.86,1010.81,10.64,0.0,195.67,93.51,57.13,3086.54
2023-01-14 14:00:00,19.28,31.06,999.16,23.55,0.0,190.9,38.13,61.7,9960.78
2023-01-14 15:00:00,23.94,82.69,1026.63,6.54,0.0,64.5,74.17,22.56,4485.5
2023-01-14 16:00:00,18.03,54.42,1023.76,24.96,0.0,83.44,38.67,74.55,2894.1
2023-01-14 17:00:00,17.9,52.41,1007.49,6.22,0.0,198.43,74.02,47.14,6924.54
2023-01-14 18:00:00,16.2,89.63,1011.6,19.66,0.0,191.28,67.78,30.7,7213.15
2023-01-14 19:00:00,17.46,58.67,1002.04,7.93,0.0,128.23,46.05,48.87,791.61
2023-01-14 20:00:00,16.6,71.69,1012.71,10.28,0.0,106.51,19.65,61.38,8588.17
2023-01-14 21:00:00,18.32,50.12,1015.24,10.1,0.0,60.24,33.86,34.73,8522.39
2023-01-14 22:00:00,14.57,50.67,997.9,16.63,0.0,126.82,26.25,77.16,5628.88
2023-01-14 23:00:00,23.58,80.1,1013.06,14.65,0.0,179.92,30.83,80.43,1864.7
2023-01-15 00:00:00,21.7,89.09,992.02,13.0,0.0,99.77,88.42,40.27,9726.54
2023-01-15 01:00:00,20.87,31.77,997.01,2.6,181.04,151.61,12.72,46.29,2590.13
2023-01-15 02:00:00,22.68,83.07,1021.93,18.07,675.23,82.66,27.39,73.12,1576.13
2023-01-15 03:00:00,27.81,33.76,1025.38,11.0,834.26,170.28,58.65,51.35,8281.11
2023-01-15 04:00:00,28.19,39.75,992.99,12.01,753.12,182.36,61.47,80.26,8164.42
2023-01-15 05:00:00,26.2,73.63,1001.77,3.53,1014.86,191.97,61.82,26.41,8174.91
2023-01-15 06:00:00,24.98,59.7,1009.83,6.69,1071.3,165.04,16.88,42.14,960.26
2023-01-15 07:00:00,26.78,58.81,1003.48,0.49,928.44,189.98,68.13,47.42,893.76
2023-01-15 08:00:00,28.19,38.63,1017.5,16.56,910.45,158.99,33.33,45.32,894.92
2023-01-15 09:00:00,25.26,84.02,1017.96,24.35,823.04,97.85,61.88,45.49,4866.09
2023-01-15 10:00:00,22.79,46.58,1009.37,24.73,561.59,97.46,68.66,78.61,4391.55
2023-01-15 11:00:00,24.94,60.45,996.52,19.25,227.86,177.15,47.54,44.18,7532.67
2023-01-15 12:00:00,23.12,57.75,1017.04,24.3,0.0,68.45,15.6,58.4,9677.38
2023-01-15 13:00:00,23.03,81.26,1016.23,15.13,0.0,62.96,42.27,68.29,110.31
2023-01-15 14:00:00,18.94,81.76,1029.22,15.92,0.0,50.22,24.56,48.51,8631.9
2023-01-15 15:00:00,17.55,76.49,1019.46,7.65,0.0,77.46,52.99,75.1,9495.09
2023-01-15 16:00:00,15.05,30.0,1028.77,5.49,0.0,131.76,52.56,69.06,4258.44
2023-01-15 17:00:00,15.11,76.99,1001.47,22.45,0.0,101.07,57.94,67.96,968.03
2023-01-15 18:00:00,13.35,75.77,1011.62,13.57,0.0,159.89,80.73,59.07,5160.91
2023-01-15 19:00:00,18.11,71.82,1014.09,4.84,0.0,76.76,27.81,57.78,1751.96
2023-01-15 20:00:00,17.11,63.17,1027.26,12.53,0.0,53.85,68.23,50.58,3784.35
2023-01-15 21:00:00,18.92,89.3,1021.7,13.28,0.0,167.92,34.39,51.47,6967.15
2023-01-15 22:00:00,20.27,53.19,1002.97,0.11,0.0,71.5,73.52,47.21,2130.72
2023-01-15 23:00:00,20.53,84.66,994.46,3.22,0.0,76.0,93.17,44.09,2660.97
2023-01-16 00:00:00,23.17,38.29,1006.86,7.65,0.0,85.78,77.81,67.51,129.93
2023-01-16 01:00:00,21.16,46.87,1026.24,9.25,333.15,160.87,64.77,35.11,2936.05
2023-01-16 02:00:00,25.41,64.21,1016.38,10.6,481.6,76.6,78.68,36.46,4440.09
2023-01-16 03:00:00,26.15,30.15,1029.2,3.81,741.86,152.05,52.7,51.28,795.65
2023-01-16 04:00:00,25.83,32.94,1000.2,13.14,788.19,176.82,54.9,69.26,2801.07
2023-01-16 05:00:00,27.81,67.74,1016.21,5.98,868.09,140.45,43.08,51.09,2521.66
2023-01-16 06:00:00,28.41,82.4,1021.26,15.99,829.74,163.38,62.09,33.2,5104.18
2023-01-16 07:00:00,29.49,73.47,1011.08,20.47,1013.19,133.09,27.87,66.78,4045.72
2023-01-16 08:00:00,27.45,64.85,1011.17,8.64,964.29,68.41,48.03,56.22,7227.19
2023-01-16 09:00:00,29.48,88.01,994.1,24.95,808.54,102.29,73.14,36.22,467.74
2023-01-16 10:00:00,21.44,78.5,1015.4,20.85,372.04,144.77,30.03,55.32,4955.83
2023-01-16 11:00:00,22.67,73.97,1004.4,2.85,261.43,140.54,12.13,81.23,2630.95
2023-01-16 12:00:00,23.67,84.89,1006.16,16.67,0.0,189.43,88.98,31.47,9096.14
2023-01-16 13:00:00,21.72,76.8,1018.99,1.44,0.0,109.19,23.09,66.77,4142.42
2023-01-16 14:00:00,18.93,67.87,997.4,2.2,0.0,58.49,44.35,49.7,9811.22
2023-01-16 15:00:00,17.28,78.39,1011.53,10.33,0.0,116.47,70.52,65.58,4873.29
2023-01-16 16:00:00,16.38,61.97,992.7,15.22,0.0,103.83,58.98,37.21,4359.02
2023-01-16 17:00:00,15.94,86.98,1012.97,14.21,0.0,82.58,40.73,64.99,2878.24
2023-01-16 18:00:00,18.66,70.12,996.31,6.41,0.0,108.19,14.7,35.3,1599.11
2023-01-16 19:00:00,16.14,89.04,1017.72,12.45,0.0,108.43,19.24,54.88,7821.29
2023-01-16 20:00:00,17.21,36.66,1011.46,10.22,0.0,109.02,27.98,57.72,312.24
2023-01-16 21:00:00,24.28,44.29,1004.57,11.81,0.0,89.66,44.25,33.25,5552.25
2023-01-16 22:00:00,22.5,58.55,995.9,9.92,0.0,154.94,37.44,20.73,1484.73
2023-01-16 23:00:00,21.35,85.72,1018.28,21.09,0.0,126.22,70.52,43.07,7770.31
2023-01-17 00:00:00,21.47,77.52,991.08,15.55,181.24,138.32,53.43,48.19,6898.95
2023-01-17 01:00:00,25.44,72.0,996.44,17.43,202.57,90.16,77.78,84.28,6931.85
2023-01-17 02:00:00,26.5,85.79,992.59,6.68,597.26,54.31,52.77,50.37,2312.54
2023-01-17 03:00:00,27.52,73.25,1009.51,6.83,550.08,175.45,90.86,40.9,9914.84
2023-01-17 04:00:00,25.62,80.45,1014.74,9.79,841.27,157.37,51.42,66.9,5781.33
2023-01-17 05:00:00,27.43,68.16,1008.26,3.74,1027.99,71.21,46.49,76.57,3850.74
2023-01-17 06:00:00,28.12,70.5,1020.25,8.09,866.47,86.29,90.73,20.68,5018.1
2023-01-17 07:00:00,28.36,38.15,1021.01,18.55,1026.98,178.41,50.48,47.27,8743.84
2023-01-17 08:00:00,28.22,89.38,1008.81,22.32,974.1,115.53,57.86,75.67,6949.61
2023-01-17 09:00:00,27.99,83.83,994.33,8.96,753.02,180.63,42.07,58.63,196.72
2023-01-17 10:00:00,25.15,85.84,1010.63,21.82,333.9,73.24,91.31,22.44,3486.21
2023-01-17 11:00:00,24.95,30.38,991.01,15.3,279.59,165.54,62.51,25.26,3545.01
2023-01-17 12:00:00,23.35,61.78,1027.09,23.2,0.0,82.86,59.76,63.01,8663.01
2023-01-17 13:00:00,19.35,82.0,1000.25,8.9,0.0,115.42,25.53,31.8,1049.57
2023-01-17 14:00:00,20.24,74.58,1011.44,15.38,0.0,91.95,17.13,60.42,7758.78
2023-01-17 15:00:00,19.34,64.48,1016.24,22.75,0.0,110.3,60.97,33.56,612.77
2023-01-17 16:00:00,20.38,63.1,1002.67,14.59,0.0,138.09,13.54,20.86,7406.28
2023-01-17 17:00:00,18.2,70.43,1007.41,9.23,0.0,59.77,81.36,73.44,2165.82
2023-01-17 18:00:00,16.97,84.21,1016.03,1.59,0.0,71.03,82.39,38.93,7078.83
2023-01-17 19:00:00,18.47,60.15,994.52,11.33,0.0,78.61,12.11,44.42,7968.69
2023-01-17 20:00:00,21.04,43.75,1011.21,1.73,0.0,97.1,56.34,77.8,8072.97
2023-01-17 21:00:00,18.95,64.98,1020.31,22.22,0.0,109.48,52.95,82.52,2422.22
2023-01-17 22:00:00,23.27,76.85,997.48,7.17,0.0,104.09,16.35,43.35,3272.14
2023-01-17 23:00:00,23.65,81.86,1012.39,4.74,0.0,66.03,18.16,62.42,628.42
2023-01-18 00:00:00,23.42,72.1,1011.85,18.61,88.96,129.24,45.79,37.12,9363.87
2023-01-18 01:00:00,24.35,34.08,1028.93,6.81,365.37,52.32,84.28,55.33,9410.36
2023-01-18 02:00:00,24.36,55.67,1029.6,11.48,640.93,143.33,25.87,52.47,8460.08
2023-01-18 03:00:00,31.04,33.09,1028.12,6.34,670.82,118.6,55.01,22.4,4051.19
2023-01-18 04:00:00,26.35,39.19,991.1,19.65,1011.36,159.01,80.86,45.51,167.12
2023-01-18 05:00:00,30.91,68.92,1002.35,15.65,913.64,180.74,40.66,75.84,1471.43
2023-01-18 06:00:00,27.09,83.37,1021.2,19.47,971.82,83.18,38.44,47.11,6320.92
2023-01-18 07:00:00,25.07,81.59,1007.31,1.38,874.06,197.8,40.61,83.99,6213.99
2023-01-18 08:00:00,25.26,80.07,1024.1,16.1,789.25,154.44,46.4,51.51,8923.98
2023-01-18 09:00:00,26.41,42.77,1022.18,14.32,730.53,195.1,59.61,80.24,3152.99
2023-01-18 10:00:00,28.55,45.99,1008.47,21.91,400.16,176.5,13.54,32.4,8708.9
2023-01-18 11:00:00,26.22,34.96,1021.63,19.4,237.42,159.79,89.19,72.52,280.96
2023-01-18 12:00:00,22.87,37.48,995.52,10.56,67.48,167.26,52.25,79.1,7715.97
2023-01-18 13:00:00,19.43,48.51,1000.05,16.31,0.0,75.25,18.56,72.87,5850.78
2023-01-18 14:00:00,20.81,37.85,1015.92,19.05,0.0,70.05,51.22,32.49,6360.78
2023-01-18 15:00:00,20.03,63.13,1021.31,23.71,0.0,168.33,10.63,78.91,5418.69
2023-01-18 16:00:00,17.39,35.86,1000.53,24.46,0.0,87.48,55.39,69.94,229.32
2023-01-18 17:00:00,16.93,48.52,998.67,4.9,0.0,182.31,53.77,37.18,1618.76
2023-01-18 18:00:00,16.73,51.86,1002.8,24.11,0.0,186.1,43.38,69.43,437.32
2023-01-18 19:00:00,21.03,69.5,1003.35,13.84,0.0,54.71,70.82,78.98,5800.1
2023-01-18 20:00:00,17.03,50.98,1025.22,18.84,0.0,131.67,37.85,74.09,8665.07
2023-01-18 21:00:00,18.39,33.19,993.7,7.85,0.0,83.13,56.2,64.74,8067.07
2023-01-18 22:00:00,20.94,49.98,1011.62,14.0,0.0,57.4,50.88,60.36,9117.17
2023-01-18 23:00:00,24.84,78.01,1014.77,18.1,0.0,65.99,33.97,54.48,5244.21
2023-01-19 00:00:00,21.82,78.42,1003.9,18.94,0.0,145.19,76.9,27.42,3020.13
2023-01-19 01:00:00,24.92,55.66,993.71,14.92,292.26,139.09,31.47,49.52,451.78
2023-01-19 02:00:00,26.88,82.06,1006.27,9.09,701.02,176.51,87.41,45.41,5409.66
2023-01-19 03:00:00,26.25,51.72,1024.27,7.84,627.28,99.88,76.07,61.2,4050.54
2023-01-19 04:00:00,24.65,59.86,1022.11,10.64,792.93,104.09,62.76,42.89,6035.31
2023-01-19 05:00:00,27.85,40.12,999.15,7.04,1145.38,166.08,21.29,78.11,5654.36
2023-01-19 06:00:00,27.05,80.08,997.24,9.53,1022.38,195.87,53.38,40.13,6497.64
2023-01-19 07:00:00,27.89,61.59,1005.68,7.8,1084.77,182.97,56.64,35.19,2257.44
2023-01-19 08:00:00,32.49,50.11,1027.62,16.48,812.94,162.78,27.06,62.79,912.44
2023-01-19 09:00:00,25.67,41.98,1017.1,4.92,811.52,114.65,79.29,81.51,8977.29
2023-01-19 10:00:00,26.98,39.83,1010.27,11.87,684.67,94.57,48.78,73.98,7908.32
2023-01-19 11:00:00,25.59,56.74,1019.93,5.67,222.89,143.09,78.54,27.17,7660.18
2023-01-19 12:00:00,24.31,34.57,1017.96,21.69,110.87,133.63,84.9,42.51,5508.23
2023-01-19 13:00:00,23.48,69.98,1010.91,23.69,0.0,172.09,66.23,27.81,6382.44
2023-01-19 14:00:00,22.78,75.08,1017.85,17.02,0.0,95.66,54.86,39.98,2811.31
2023-01-19 15:00:00,22.38,81.92,997.81,11.92,0.0,136.21,45.69,68.48,3537.41
2023-01-19 16:00:00,18.49,50.49,1009.4,14.29,0.0,177.29,42.71,52.94,2504.87
2023-01-19 17:00:00,20.75,47.35,995.97,3.11,0.0,125.91,60.77,36.95,3200.96
2023-01-19 18:00:00,18.91,65.1,1027.96,3.15,0.0,65.67,88.36,53.4,4376.71
2023-01-19 19:00:00,18.41,48.68,1000.04,1.67,0.0,113.89,75.73,63.6,574.75
2023-01-19 20:00:00,19.24,79.92,1016.7,6.3,0.0,186.52,35.86,41.15,9993.37
2023-01-19 21:00:00,16.94,59.54,1028.41,21.08,0.0,53.01,79.61,44.78,1046.71
2023-01-19 22:00:00,21.99,56.12,1016.93,9.49,0.0,191.77,94.47,42.8,4792.94
2023-01-19 23:00:00,21.3,41.27,1007.02,24.29,0.0,90.52,71.53,25.76,2744.58
2023-01-20 00:00:00,23.71,67.76,1010.27,0.39,157.75,50.86,19.46,44.33,6459.3
2023-01-20 01:00:00,24.32,69.42,1001.96,8.62,286.72,96.74,40.47,38.19,8585.8
2023-01-20 02:00:00,26.94,69.09,1003.08,19.37,518.66,131.4,82.89,44.94,459.2
2023-01-20 03:00:00,25.88,82.32,996.99,9.85,726.52,158.97,81.82,53.63,5397.47
2023-01-20 04:00:00,29.72,44.47,1010.82,22.12,763.37,107.39,55.97,54.42,8590.19
2023-01-20 05:00:00,28.34,72.81,1029.16,16.3,895.91,53.48,60.53,22.04,9287.71
2023-01-20 06:00:00,30.64,77.26,1018.94,9.63,847.68,87.61,10.27,21.42,167.86
2023-01-20 07:00:00,26.97,70.29,1000.47,17.83,1003.65,68.66,61.87,23.09,928.08
2023-01-20 08:00:00,30.73,60.79,999.23,1.32,859.45,76.6,64.24,44.54,7173.52
2023-01-20 09:00:00,25.7,38.32,1029.95,4.58,895.22,81.01,52.18,74.13,6169.77
2023-01-20 10:00:00,22.88,49.44,1000.47,5.19,280.12,187.52,42.8,22.91,5892.86
2023-01-20 11:00:00,25.46,45.62,999.35,5.27,208.61,176.5,23.97,69.25,6603.32
2023-01-20 12:00:00,21.25,51.96,1013.59,1.31,70.84,169.07,74.72,75.98,9617.7
2023-01-20 13:00:00,22.49,63.8,1025.55,19.22,0.0,176.52,18.21,64.01,3532.53
2023-01-20 14:00:00,18.25,66.87,1007.37,3.63,0.0,58.89,42.29,24.03,352.46
2023-01-20 15:00:00,21.08,63.7,1018.26,3.91,0.0,88.29,10.94,40.43,2657.81
2023-01-20 16:00:00,22.68,71.95,994.58,21.31,0.0,93.64,77.25,59.52,8560.76
2023-01-20 17:00:00,15.45,72.07,1007.37,10.5,0.0,157.58,92.74,83.57,1648.27
2023-01-20 18:00:00,18.24,51.64,1001.54,20.66,0.0,114.2,13.58,28.27,7549.5
2023-01-20 19:00:00,18.03,64.51,997.33,4.73,0.0,88.96,40.6,50.06,9140.77
2023-01-20 20:00:00,16.52,41.26,1015.85,7.98,0.0,135.97,41.22,78.81,5695.8
2023-01-20 21:00:00,19.66,39.34,992.55,12.06,0.0,180.08,37.38,58.77,6264.45
2023-01-20 22:00:00,21.55,57.51,1005.93,7.87,0.0,74.36,81.91,72.67,6764.61
2023-01-20 23:00:00,23.21,67.08,1003.33,10.89,0.0,130.41,46.39,46.51,3535.86
2023-01-21 00:00:00,24.66,57.24,998.41,18.38,132.92,61.74,20.85,24.64,2322.55
2023-01-21 01:00:00,25.07,75.61,1017.99,12.9,329.72,103.47,27.87,70.51,7873.13
2023-01-21 02:00:00,25.71,40.71,1002.05,18.43,644.01,82.17,77.38,38.75,7777.57
2023-01-21 03:00:00,25.58,49.89,1021.37,7.21,887.2,125.97,70.53,35.02,4307.0
2023-01-21 04:00:00,27.65,61.22,998.01,17.33,722.95,104.3,41.59,38.61,455.59
2023-01-21 05:00:00,28.49,81.43,1027.53,17.23,897.82,189.8,38.87,82.69,3584.52
2023-01-21 06:00:00,30.1,59.41,1017.21,7.16,934.74,106.97,90.37,21.38,7884.17
2023-01-21 07:00:00,27.36,87.17,1018.95,16.01,776.97,171.38,72.46,29.86,7513.36
2023-01-21 08:00:00,26.85,58.21,1028.5,11.9,623.64,98.13,85.77,21.12,559.6
2023-01-21 09:00:00,23.8,84.6,991.56,5.33,783.15,53.04,25.26,26.67,1484.82
2023-01-21 10:00:00,27.51,64.93,1028.45,2.67,542.55,64.48,79.12,58.76,2322.15
2023-01-21 11:00:00,22.81,41.46,1012.22,22.78,254.05,64.81,92.98,80.81,4151.91
2023-01-21 12:00:00,23.45,43.84,995.32,18.6,0.0,161.98,19.67,37.17,2108.83
2023-01-21 13:00:00,25.18,58.49,1003.44,0.91,0.0,98.28,80.95,45.53,5481.25
2023-01-21 14:00:00,20.53,56.44,1012.02,20.25,0.0,164.87,91.6,64.13,6424.79
2023-01-21 15:00:00,20.36,75.69,994.02,4.47,0.0,130.51,25.83,78.91,7092.01
2023-01-21 16:00:00,18.66,53.59,1003.51,19.83,0.0,112.18,67.84,33.5,7200.93
2023-01-21 17:00:00,16.66,79.35,1012.51,4.71,0.0,55.26,84.69,42.18,920.36
2023-01-21 18:00:00,22.09,57.3,997.04,17.58,0.0,65.03,34.93,42.01,4595.3
2023-01-21 19:00:00,17.53,89.28,1012.37,11.73,0.0,145.83,23.74,44.76,8806.83
2023-01-21 20:00:00,21.98,82.73,1003.19,7.1,0.0,198.12,59.58,20.95,6158.38
2023-01-21 21:00:00,20.1,66.96,1007.34,15.18,0.0,61.75,71.56,20.81,6989.04
2023-01-21 22:00:00,22.42,56.2,1027.52,24.78,0.0,135.43,61.57,34.13,5293.64
2023-01-21 23:00:00,24.03,36.49,1012.78,16.15,0.0,183.04,63.35,38.88,9703.32
2023-01-22 00:00:00,25.64,84.67,1008.4,9.72,0.0,76.0,91.87,25.43,6989.75
2023-01-22 01:00:00,27.47,30.53,995.68,2.28,278.58,100.53,52.03,79.33,5245.15
2023-01-22 02:00:00,30.2,53.79,998.71,23.05,431.08,117.96,38.33,33.18,8807.52
2023-01-22 03:00:00,30.56,32.06,1010.19,20.37,726.9,140.68,44.71,48.24,4384.31
2023-01-22 04:00:00,26.59,83.25,1011.32,20.34,817.64,175.0,32.83,24.52,3913.57
2023-01-22 05:00:00,27.76,84.83,992.37,16.78,1008.34,110.77,83.37,69.04,3116.5
2023-01-22 06:00:00,29.62,66.95,1023.69,5.17,942.63,142.05,44.22,43.64,7925.35
2023-01-22 07:00:00,28.36,74.94,993.13,8.5,1180.15,115.84,15.64,22.94,2128.58
2023-01-22 08:00:00,31.38,33.3,1016.45,3.6,909.66,99.58,45.22,56.22,6333.41
2023-01-22 09:00:00,27.21,89.38,1020.53,13.7,719.11,141.47,61.67,84.26,8689.73
2023-01-22 10:00:00,27.33,47.96,1000.23,4.03,397.72,64.97,58.23,69.99,1753.97
2023-01-22 11:00:00,24.39,36.09,1003.82,21.75,91.96,189.97,46.83,47.58,6462.69
2023-01-22 12:00:00,24.42,75.68,1020.26,22.38,64.72,66.12,13.78,37.71,6567.48
2023-01-22 13:00:00,21.36,82.37,1018.82,18.21,0.0,142.82,19.81,28.07,9644.31
2023-01-22 14:00:00,18.68,74.71,1001.67,8.96,0.0,58.94,39.64,63.24,7069.95
2023-01-22 15:00:00,20.55,70.47,1009.17,6.82,0.0,74.23,61.12,46.1,2269.83
2023-01-22 16:00:00,22.68,54.88,992.89,4.57,0.0,170.56,35.77,28.82,6951.69
2023-01-22 17:00:00,20.98,71.36,1017.97,18.5,0.0,76.75,38.95,58.98,7266.6
2023-01-22 18:00:00,18.31,30.79,1001.57,6.34,0.0,130.53,17.11,38.41,6328.12
2023-01-22 19:00:00,20.14,38.29,1016.91,23.23,0.0,154.89,79.91,72.33,4061.63
2023-01-22 20:00:00,22.29,69.08,1020.06,4.64,0.0,169.02,90.5,48.11,8575.87
2023-01-22 21:00:00,18.89,31.15,993.92,16.19,0.0,65.32,22.96,70.92,7715.31
2023-01-22 22:00:00,22.17,53.39,1027.43,22.09,0.0,166.9,55.64,59.35,4933.35
2023-01-22 23:00:00,21.3,39.68,1014.32,21.05,0.0,138.04,11.3,48.3,2543.69
2023-01-23 00:00:00,23.65,82.01,994.06,20.77,117.27,97.72,16.58,50.5,6528.99
2023-01-23 01:00:00,26.09,44.14,1007.59,3.38,221.76,176.84,86.1,35.55,6025.72
2023-01-23 02:00:00,27.75,30.1,1005.57,7.71,215.15,147.08,49.76,51.11,3521.3
2023-01-23 03:00:00,29.55,57.65,1020.75,4.96,533.14,62.96,21.76,64.5,3300.97
2023-01-23 04:00:00,27.33,44.41,990.99,4.99,754.06,180.3,38.62,44.88,9136.01
2023-01-23 05:00:00,25.97,54.94,1007.8,6.29,1082.01,185.17,26.22,78.91,792.49
2023-01-23 06:00:00,27.8,36.02,993.66,10.36,1034.65,84.02,34.71,55.06,7917.04
2023-01-23 07:00:00,28.48,48.07,995.64,16.4,1013.63,79.62,41.28,77.42,274.42
2023-01-23 08:00:00,28.23,82.83,1014.6,24.92,737.73,146.3,65.52,40.23,5727.07
2023-01-23 09:00:00,29.29,44.81,1004.23,9.52,657.73,101.39,83.0,66.12,4377.82
2023-01-23 10:00:00,23.15,35.28,1006.04,10.47,457.19,186.04,26.64,25.43,9285.05
2023-01-23 11:00:00,28.07,49.49,997.35,18.87,343.84,70.35,21.83,41.13,2241.73
2023-01-23 12:00:00,23.08,48.53,1016.4,18.13,0.0,173.58,60.62,69.55,5724.45
2023-01-23 13:00:00,21.85,72.72,1013.84,10.16,0.0,196.03,48.77,55.74,9985.38
2023-01-23 14:00:00,22.05,43.27,997.05,16.73,0.0,124.43,93.24,45.19,164.51
2023-01-23 15:00:00,22.32,55.99,993.53,4.91,0.0,153.81,76.86,61.64,3302.3
2023-01-23 16:00:00,18.96,32.45,1002.33,24.5,0.0,125.46,10.71,81.53,8910.75
2023-01-23 17:00:00,18.84,30.87,1006.0,3.54,0.0,145.16,91.48,62.3,5754.12
2023-01-23 18:00:00,20.27,45.16,1024.63,16.89,0.0,68.81,90.63,60.85,2089.97
2023-01-23 19:00:00,20.46,85.71,1027.37,4.18,0.0,189.88,72.08,32.19,8749.93
2023-01-23 20:00:00,19.66,86.83,1000.46,7.83,0.0,92.74,42.94,47.18,6513.95
