review_id,product_id,customer_id,rating,review_title,review_text,review_date,helpful_votes,verified_purchase,sentiment,word_count
bb920d63-2ef1-4bd4-b3c8-8461138e4d8e,b614e385-ae34-460b-a431-de5df54dd5ac,d9466550-5a28-4fe5-a3b0-ebced15be05c,3,Persistent 3rdgeneration project,May billion any child high society career raise. It's okay. Region difference others.,2025-01-11,60,True,neutral,13
ea433581-e14f-4c6c-9d4b-f5148ed933d9,8983dca6-ac02-42a9-abb4-4bf8fbc0b978,71996258-e6a6-4691-936c-91e4d3a3e01c,4,Expanded radical definition,Sometimes be else century evidence. Great product! Somebody adult thing pass mean.,2024-09-17,87,True,positive,12
3cd3e991-d494-45f0-83e3-e7a1f60b1b70,a4c25359-8434-4a6c-8c7e-3ffa3cf0579d,37bcdf7a-511f-421c-85f1-93e1d7b22bcb,3,Re-engineered high-level policy,Collection world account grow and. It's okay. Church story society only body service.,2025-02-08,52,True,neutral,13
e4f3e404-5857-44e8-98a0-58dd0c4ae8a2,f5bea960-691e-414c-97f1-697365746adb,eace85d1-78c3-48e9-aee6-a318a6f17aca,3,Polarized dedicated Local Area Network,Own business with way likely easy. It's okay. Peace start mean site listen home together.,2024-01-25,51,False,neutral,15
f67f818e-d99f-4854-8fa0-2b7905cb0b20,460e5aa4-6f2b-4708-a4fd-0994cda0a27f,524e001a-ce03-4429-9792-8dd72aff1065,3,Programmable logistical migration,Society behavior mother every manager oil admit. It's okay. Off my exist anyone.,2023-10-22,29,False,neutral,13
40b4b859-ae52-4d8b-afb1-c9bb33746bd8,56186443-20f9-4831-a511-a9b92024ead8,cd68207e-000b-4ba0-8b0a-ea27c71d5100,4,Cross-platform intangible focus group,Current body deep conference tend all discuss. Great product! Us get among site policy.,2025-06-12,29,False,positive,14
e224af06-b5c4-4be9-a170-597605696e96,3c15b57a-f320-4b4e-bc26-786b9f5fab7b,bedf41da-f3e8-4d08-bf32-362db20a2d00,4,Cloned upward-trending forecast,Myself guess article report various person result. Great product! Matter per herself media floor.,2024-04-20,91,False,positive,14
af365433-2bac-4be7-9a5c-1691112b5d8e,ce52482a-ba0c-43d7-8bcf-d81bc6d71c73,14600f4a-079c-4ee3-9c1e-35c8510634d8,1,Right-sized attitude-oriented intranet,Mrs black speak property community. Not satisfied with the quality. Them against soon various.,2024-06-19,18,False,negative,14
770138dd-13e2-488d-9c7d-88965542ed1c,3fd4c7fd-cc09-4fc5-ae83-3418160e3fac,8be1af46-cd98-446d-8828-cb71af886b9a,4,Stand-alone optimizing alliance,Republican nor again who letter red activity. Great product! Contain follow stuff analysis visit sport.,2025-06-16,70,True,positive,15
c0a8dbba-b9fe-4ce6-b8fb-022376cd2f7d,bec07c21-8ebc-4e06-b434-40d4ccd5cbf0,6ee426ad-6b61-4b32-84df-31bba145a141,4,Business-focused upward-trending help-desk,Current none star impact. Great product! Red political machine.,2024-06-27,50,False,positive,9
ea5f861e-23a4-40d5-a8a7-ffc8dcd51e40,bec07c21-8ebc-4e06-b434-40d4ccd5cbf0,b4d17696-83f1-4f4c-95e7-e385d0f67c20,5,Right-sized national knowledge user,Time campaign day suffer some ten. Great product! Why room city suffer or.,2025-01-30,8,True,positive,13
48162609-ab4e-4fdb-8a8d-0a7bd34d976a,fc7e4855-3c18-4210-92d8-e5cad30aeaf4,52be47c8-8558-4910-b993-b59a9b0d0f2a,3,Face-to-face bottom-line functionalities,It choose fact effort. It's okay. Audience part in Democrat address energy.,2024-12-05,64,True,neutral,12
50a4d135-4704-4ab4-9a36-9481614fe562,2614f1a7-6dc1-4c21-8326-35f15b59b1be,8a3c39cf-eafc-49f1-87f2-597e97772b61,3,Assimilated incremental challenge,Window personal player drug. It's okay. Visit research break none raise.,2023-08-12,31,False,neutral,11
feb32f4a-a2ea-46eb-b0aa-d66a30a5636a,8f6170e4-b313-4b1a-93ee-5fe99a6d5c93,c9ce8cce-3836-46cd-b656-92abaa6e8852,3,Ameliorated client-server application,Sometimes scene manager free visit standard. It's okay. Last government subject thus.,2025-02-15,57,True,neutral,12
39328a36-e836-4684-98cb-bbdfd7137c0d,45a1470b-8e0e-43aa-af34-e5d300ce548b,15f84b10-6065-4c1c-a090-fcd425125dd5,2,Automated demand-driven neural-net,Control central fly size with executive smile. Not satisfied with the quality. Born economy life first standard upon tend.,2023-10-24,79,True,negative,19
e13cd224-0c02-41fd-be03-fc9310d9bd8b,4db95ccd-eb2e-41b5-97ab-c4f2dc81d2d9,9635641c-a125-4879-817f-b7bf9057e528,3,Secured hybrid conglomeration,Modern community share some. It's okay. Public head task.,2024-09-20,63,True,neutral,9
418a128c-e591-4fc2-bc29-270722fd9a9d,b9941f75-8fa2-4dcb-92d2-06a87c0e4cb5,1c2c4512-da4d-491f-b4da-0d922738ff05,3,Open-architected non-volatile benchmark,Situation program imagine poor. It's okay. Shake admit after factor help authority grow.,2024-09-02,27,True,neutral,13
b805cb6c-4d13-4a2b-927a-ebd66f4d131e,73259c86-b4c7-4b87-adc2-aa2809bc9138,be2bd1bb-86af-450b-bf31-e7a4dd2c9edf,1,Digitized real-time circuit,Serve great note themselves boy nothing. Not satisfied with the quality. Economy enough off.,2024-02-07,97,True,negative,14
036de9c6-033f-4777-8f4b-fee49b71faf0,4db95ccd-eb2e-41b5-97ab-c4f2dc81d2d9,0a18e59b-8ce7-4111-9764-2e9a6a614018,3,Distributed 5thgeneration core,Maybe hit into available their blue month system. It's okay. Suddenly just party seven.,2023-09-24,20,True,neutral,14
e73010c6-5af8-485c-87e3-13d4f84c10ae,99fe66db-90f4-4ecd-9d32-9cfea42a6c37,6f39018c-7359-4c52-8760-461df2cb34f1,3,Inverse fault-tolerant knowledgebase,It let team first boy they. It's okay. Happen son church either exactly.,2024-07-22,90,False,neutral,13
be61799e-7f49-4f21-8563-7fcd800859dd,30755115-cc07-4f77-94d3-f1a82628fb1c,1d3a3c6e-289e-45c5-a521-34664bb7a3b1,2,Diverse 24hour time-frame,Officer something soldier perhaps performance once make. Not satisfied with the quality. Wall race project television card until.,2023-11-20,99,True,negative,18
19bf997c-c0a3-45c9-839b-659608a9d72e,bd32068f-b47f-4993-b1ea-aaf05d5b8853,b7f23aed-3651-42b2-969a-c7d57ccbd907,3,Re-engineered fresh-thinking definition,Sea something activity blood focus usually computer. It's okay. Seven board explain point.,2024-07-10,6,False,neutral,13
e2d5c33d-31f4-49fd-91b6-55d33f4359c7,8f6170e4-b313-4b1a-93ee-5fe99a6d5c93,e849c97f-091e-4d64-bd47-b02b619f6699,2,Multi-channeled tangible leverage,Address low ready field issue. Not satisfied with the quality. Agent resource body especially anything decade type woman.,2023-10-19,3,False,negative,18
3bf9cf3f-67b2-401e-a1f3-14d1882eb9f9,af68e996-2672-4c1a-b3cf-e8d657357763,18b7e454-c9ba-4334-86b1-d42ef26ba21a,3,Triple-buffered homogeneous archive,Quickly cut author. It's okay. Majority whose raise value me into.,2024-07-05,62,False,neutral,11
5f5b0924-5b94-4b6c-be3a-5bb1c18c62a1,99fe66db-90f4-4ecd-9d32-9cfea42a6c37,c1f5f800-d6b8-49dc-9528-5169129f8900,1,Switchable impactful process improvement,Alone so Democrat just oil. Not satisfied with the quality. Citizen deep understand account great.,2024-07-17,37,True,negative,15
ffda7e1b-9046-41b3-ab84-fd18cf051f75,63177865-1fa3-441e-9a4c-3a72e7e134d2,b29ad911-7847-4e04-b7e6-459215a06786,5,Assimilated attitude-oriented orchestration,Cost state authority speak. Great product! Clear then according wide.,2025-03-10,5,False,positive,10
bdc6f04a-bc76-4b23-b6e4-4dd27d404f97,17b1a9f3-73a3-498b-876e-2e12d7690b72,421a433a-ba31-4a2f-be59-877f4869b256,4,Integrated bi-directional hardware,Cost maintain position small lead from many. Great product! West night stage join choice represent.,2025-03-06,82,False,positive,15
2e5181b6-f5e6-4e1f-9846-202ac894a869,87e43b4b-06de-4286-adab-6a25331eaf93,5a0d0b50-5db6-4133-afbb-11bb9dae0423,3,Profit-focused encompassing secured line,Last Democrat thousand someone loss thus. It's okay. Month fall mouth democratic understand small bring white.,2024-01-19,15,False,neutral,16
6e8a8ac9-5b17-47fb-8325-ce02ba7cc0a9,77521f0f-2b9c-4d8b-aa54-077116c3017d,cb562dae-47a2-43ea-922a-fc1640580e66,3,Extended asymmetric productivity,Up foot hospital alone language recently what. It's okay. Up base blue enter two he marriage area.,2023-11-09,1,False,neutral,17
1f096e36-594a-47f3-995b-b5ca089362a7,2138b6ad-74a1-4aae-8611-f196b105d7d0,aecce75a-d3a5-44d3-b7e1-a5c611c786c3,5,Robust attitude-oriented service-desk,Down sport institution between. Great product! Effort control old if difference last total where.,2025-02-12,58,False,positive,14
28489390-2e65-46d3-ae03-df504bc54421,6720bf06-c2d5-4623-8920-a47ea51b801f,540f123a-8f73-4167-9ebf-33aa3d127239,2,Profit-focused didactic array,Choose rest wrong better. Not satisfied with the quality. Effort character recently beautiful value seem listen.,2025-05-24,26,False,negative,16
4488ae8a-17ec-4a9f-8912-ade0dcbb465e,b614e385-ae34-460b-a431-de5df54dd5ac,4efd3997-5e94-448c-88e9-9a72d3a20256,4,Focused impactful circuit,Commercial lot make customer TV. Great product! Performance take role.,2024-10-11,99,False,positive,10
c04114e1-dc82-440b-a7be-643240ce7b1a,8f3584b1-df79-47e8-a674-75de5d995bba,1fcf1c05-5133-4179-8cc9-3a5a63e6446e,2,Reverse-engineered coherent initiative,What entire such role night couple. Not satisfied with the quality. Right themselves fire or it class under.,2023-08-20,77,False,negative,18
1f1a7ee4-646f-47fb-9e9d-4d8fd9c14cb6,a4c25359-8434-4a6c-8c7e-3ffa3cf0579d,14ff8c70-830a-4a29-a352-d9c70a9fad75,5,Customer-focused bi-directional attitude,Rather spend human outside late represent. Great product! Price anyone popular difference.,2024-06-25,29,False,positive,12
3df19030-eabd-4f6e-bfe4-5bd70be6fbbf,5953298c-436d-4793-bea8-0ffddcbecb19,c49ce996-7ba8-4987-9987-3eff90aa8045,5,Centralized responsive artificial intelligence,After represent market pretty year. Great product! Discover federal any career rise leg about.,2024-05-02,21,False,positive,14
7eeac21d-eabb-47cb-a814-992265445baf,2cb201bc-8705-49ca-8a1b-521db2fcfe34,bf566349-de62-49cf-bd7a-c01c6f2c69a6,3,Function-based asymmetric software,Whole institution often method assume. It's okay. Store later born.,2024-04-22,44,True,neutral,10
bf2683e9-9dda-4c76-bbb4-2b7245c6e916,3c15b57a-f320-4b4e-bc26-786b9f5fab7b,4a9a542c-676e-438e-82d9-f78281d051f8,1,Multi-channeled directional middleware,If nature them. Not satisfied with the quality. Must expert place fine program expert around.,2024-05-07,39,False,negative,15
b1f92d40-1781-4e56-8516-45c5d684bf31,bd32068f-b47f-4993-b1ea-aaf05d5b8853,fe0f6fa5-8a00-4260-946c-0e4277571514,3,Extended contextually-based array,First common form concern through. It's okay. Way know will way gas commercial.,2023-08-29,92,True,neutral,13
7c1dfb5a-eb2b-4b03-bdd8-d264970077cc,b17bebc5-7a4a-45f6-9822-f1d61e9a33e6,5e0576d5-49f7-4891-8054-d0c71039f378,4,Streamlined homogeneous middleware,Weight weight need military agency yeah. Great product! Fear who money game second.,2025-06-22,75,False,positive,13
f675fd89-ebbb-485e-b9e1-ae7f2e96f498,373e492a-d16a-45ce-9d73-91555d78231b,88bf1335-53d6-4617-ad08-6901da6ad826,5,Open-architected bottom-line middleware,Contain true door computer fight deal pattern. Great product! Themselves police activity administration career bank decide.,2023-11-14,81,True,positive,16
f061f655-6020-4bbb-bab3-2840c494937a,65116f79-648c-440d-8892-36b7c913f883,746b6274-5fc9-42d7-b8e2-6e7120227089,1,Self-enabling content-based encoding,Phone action nature whole. Not satisfied with the quality. Level choice box place find bring color.,2025-04-22,7,True,negative,16
0282372c-8a24-482c-876b-d832cf6858db,b8f38323-8a85-4b8d-8344-6fbc3a5273c7,31b5b4f3-b7e4-48d6-9d68-044c2b353860,5,Focused scalable help-desk,With agency believe tend. Great product! Small itself particular various party property light exist.,2023-10-27,65,False,positive,14
52c55c62-53af-4b54-911a-3f641fb72c29,51ec9012-abcf-4144-aa88-44d6a56bf0e5,cab0f0e5-3189-4480-9a17-d52f6f85958c,5,Robust interactive system engine,Ten picture race our dog next. Great product! Final artist eye wife hotel wide mission.,2024-11-24,6,True,positive,15
97a3de13-f276-425a-8493-f06c5fd0daad,e08edf83-6359-4818-8dc3-f4fbbb0aaa86,3e86bbb4-333f-471e-b58c-b45b94c6cc91,3,Mandatory mission-critical array,Line follow share take according. It's okay. Environmental case which employee.,2024-05-25,2,False,neutral,11
73ec0f64-f050-4328-9d52-1c8578077b64,92d2a683-7756-494a-b67b-28f3d19ce149,9ef211ff-0637-46fa-82d8-fd6f27740f46,5,Devolved modular knowledgebase,Natural require court station them opportunity. Great product! Against save establish laugh win.,2024-12-28,55,False,positive,13
f97934bb-fa27-4e8c-824a-c7871c236a8d,5953298c-436d-4793-bea8-0ffddcbecb19,bf6f6b3c-7334-4526-964b-7ff58666662c,4,Mandatory coherent flexibility,Father yard way raise. Great product! Type apply market my west door.,2025-04-10,63,False,positive,12
5374bf25-9ab1-4916-a798-a2c8d4ec068c,2cb201bc-8705-49ca-8a1b-521db2fcfe34,f0910493-8fdd-40a6-a162-b2bf4082ab42,3,Streamlined foreground challenge,Treatment hospital tonight possible. It's okay. Book military moment similar.,2023-09-02,50,False,neutral,10
ab97b54b-91bf-4005-b7e1-ffb579176ab9,f5bea960-691e-414c-97f1-697365746adb,70143c6d-25c3-46ff-809c-2c6b89011a2a,3,Operative optimizing analyzer,Practice both south half. It's okay. Skill early easy blue try.,2023-09-15,54,True,neutral,11
85d78131-9c3f-44d2-bcf5-4551c45681a0,5fc1e3ab-0b54-411b-9532-aa9c3ccc4367,68131b04-b0fa-47fa-89d8-e098ce6d3107,2,User-centric global architecture,Ago heart poor real form director cultural. Not satisfied with the quality. Rate outside door dinner.,2025-04-15,16,False,negative,16
51ac23ca-f6d6-4997-afcc-d2071fd21ef6,581f54c8-5d47-4e23-b3a1-fc3f48ae3b87,e48436bc-d660-46fd-8898-810b897c4cd2,1,Grass-roots 24/7 frame,Impact involve nothing require occur. Not satisfied with the quality. Find future avoid American old how.,2025-02-06,42,True,negative,16
78a01a71-eb23-4c06-9c02-bf83a266b287,f84e6067-ede7-4937-8984-f9163e2980cc,841ddfbc-6fe2-438a-9117-59e7c9f258b1,4,Monitored well-modulated implementation,Special medical price specific agree east. Great product! Inside address maintain least effect.,2024-01-16,85,False,positive,13
63dfc156-4642-4755-ac03-53d87179afc9,ce52482a-ba0c-43d7-8bcf-d81bc6d71c73,b542f20b-11a0-41b7-b38c-4af15cf33dbe,2,Upgradable modular secured line,Real fine fund office east mother mean nothing. Not satisfied with the quality. Image art by week program.,2024-04-01,41,True,negative,18
de8b7b8a-a305-4838-bcfe-66beebc88789,77775921-9b5b-4d04-bee2-f30f5becfbe5,76160974-3dbc-4c75-85ff-dacc787aace6,3,Mandatory contextually-based infrastructure,Full industry rather picture enough station discussion walk. It's okay. Thus check reality explain.,2025-03-28,41,True,neutral,14
d10a59d8-ef59-4bbb-a590-bcf764307664,5fc1e3ab-0b54-411b-9532-aa9c3ccc4367,37bc76e3-f591-41a7-a055-68b21692e67b,2,Secured motivating focus group,Mention local direction others him participant. Not satisfied with the quality. Perform here site discover camera.,2024-07-19,1,False,negative,16
db0c94c6-6081-4297-a30e-f58b0d466d37,d2a0edb9-29f2-4c42-9f0d-8f486ee5f465,1b9782e6-8381-475e-9af8-ddb33a14ece7,4,Self-enabling multi-tasking ability,Learn significant chance brother. Great product! Lose million technology situation conference item.,2024-07-21,53,True,positive,12
1916d6cf-66b9-4ca0-81ae-2ac8f82ff6c2,ef8072f9-061c-4d90-a73f-8d622048316d,2e4d91f3-7400-4a48-bcb3-b641e28f7940,1,Expanded multimedia challenge,Even along hot particular painting economic. Not satisfied with the quality. Television apply relate natural season office set full.,2023-07-26,9,True,negative,19
9cdee3f9-51b5-40e6-9537-f1c38f25b6c3,bc4dc971-b91d-40c5-acc6-ea84402f6b3f,ea1b7bc8-a0d9-4e84-9feb-bc9eb01ef337,3,Inverse well-modulated standardization,Authority dream nice involve wonder opportunity. It's okay. Both during art clear able main quickly.,2024-02-13,5,True,neutral,15
19d89a62-8c7b-4d0c-b2d3-83cc3e7c3ebc,56186443-20f9-4831-a511-a9b92024ead8,1dee729e-11ef-47ab-88e1-6544de3749ce,3,Reduced holistic moderator,Central plant major act. It's okay. Technology eye worker.,2024-06-08,62,True,neutral,9
2fa705af-767c-4f3a-9974-0ae70bd04798,c09d1d3e-cd09-43a7-83e6-83c7101818f7,34bfcfc9-5fa7-4483-90bb-e5de3ba645a3,3,Enterprise-wide local open system,Information anyone want recently word. It's okay. Always within top bag dark.,2023-09-24,46,True,neutral,12
a8bde531-10c3-44d1-8cee-f102b267cc0c,65c434be-7c00-4de3-8fef-028b48705045,4ec848d4-5550-470c-8641-504a77c137de,1,Realigned background forecast,Dinner standard important budget. Not satisfied with the quality. Our oil wish same.,2024-02-03,12,False,negative,13
4d0a73cf-2b01-418e-bdc1-87fda241514f,581f54c8-5d47-4e23-b3a1-fc3f48ae3b87,d944ebc1-ed61-4596-8f0d-0a0de1f54b03,2,Proactive fault-tolerant infrastructure,Power east general tonight. Not satisfied with the quality. Program firm any describe.,2025-05-27,71,False,negative,13
750798a7-9975-4e28-98c8-e633e34129e1,bc4dc971-b91d-40c5-acc6-ea84402f6b3f,fbbe0805-8aca-40cf-95ac-b742ddfe1f66,2,Upgradable 3rdgeneration open architecture,Want lose nothing well beat glass say. Not satisfied with the quality. Level decade goal southern ok.,2024-06-28,84,True,negative,17
961a97b8-9848-415c-a1e3-78f1bfc2b80a,bc4dc971-b91d-40c5-acc6-ea84402f6b3f,7de22ec3-cf62-44de-944c-3f2fa9d8f4d9,4,Enterprise-wide 4thgeneration capacity,Beyond mention individual throw pay. Great product! Past thus itself detail feeling.,2023-08-09,94,False,positive,12
12cb3d9d-3e6b-440c-ba25-f8eff8b18079,1abcdc66-84f0-4e45-80bb-799e230cbf9a,32eb73f2-6e35-4bc9-860a-67f9362ee265,1,Synergized stable forecast,Clear artist music tree budget stand. Not satisfied with the quality. More become this summer someone onto.,2024-08-26,38,True,negative,17
8e4dbf7a-eb09-4876-8e44-ae412fbab550,3f1cf2b3-8294-400c-aec4-8c285a118d75,b3b04952-d673-4abd-951d-dfafeb155456,3,Customer-focused 24hour encryption,Society receive reality care everything. It's okay. Maintain sound and everything let.,2024-10-19,88,True,neutral,12
ea378e3e-d7be-46b8-be9f-9aae46cd1c16,459e93d4-efd2-4566-b95a-0272d34b9996,1b9955d5-1475-4fdf-968a-fcbe80f7a62a,3,Innovative secondary migration,In stuff school agent. It's okay. Recognize send price can book training after party.,2023-10-18,30,False,neutral,14
ab5303d2-fa1b-4dd0-8aa9-276dbb449646,65116f79-648c-440d-8892-36b7c913f883,f955ef91-d261-4d68-9706-7f4f143d7fdf,1,Ameliorated real-time pricing structure,Total special college heart spend effect explain month. Not satisfied with the quality. Attorney tough sister.,2024-03-27,75,False,negative,16
a56c9f83-846e-42be-bc3b-f0e5e5060e3e,2138b6ad-74a1-4aae-8611-f196b105d7d0,35342585-2802-47de-8769-fc9a279be25d,1,Multi-lateral tertiary pricing structure,Score travel history step available director develop. Not satisfied with the quality. Development contain develop behind once page.,2025-03-15,70,False,negative,18
1833ce4c-925e-4a40-bbc2-be92bec4a23a,155daf2f-0061-40de-8f56-021b8b44e796,f660927c-e454-4252-915e-1a136bad1892,3,Down-sized leadingedge service-desk,Everyone represent step cold structure. It's okay. Room student bit order.,2025-04-16,98,False,neutral,11
b02e9795-e28e-4e0d-832c-931b0a56096a,d5615fda-0e10-40e2-8539-99c066a18dce,5ae41d5b-f49a-404f-aa21-5d362a470b51,3,Switchable executive access,Tax upon accept little career edge. It's okay. Do expert seem.,2024-05-13,62,True,neutral,11
fc79d506-1ce9-4d11-93ff-19c42833ecfc,30964575-83ab-4f9c-8d2d-1c0e9b09783f,6228f3ae-a2da-481c-b403-513d21bc4d88,3,Inverse user-facing groupware,Top sea pick provide protect. It's okay. Institution watch man machine material religious sense.,2024-05-16,69,False,neutral,14
338c645b-4f31-4362-8839-b4193951f7d6,0cfe1637-8c23-496d-8b6e-fdc3b21d5098,4cf0e112-f6b0-4804-8596-d08e62dcbd94,4,Multi-layered human-resource interface,Board only above authority start. Great product! Ability up consumer we draw once catch pull.,2023-11-26,87,False,positive,15
54d8535c-110d-4132-9e6a-064ad9c3cf77,bd32068f-b47f-4993-b1ea-aaf05d5b8853,a9bf818f-7c42-44ce-9811-b835768c36b8,2,Re-engineered coherent solution,Soldier tend and interview fine apply see significant. Not satisfied with the quality. Affect hospital image want find.,2023-12-19,70,False,negative,18
e02ee1bd-fecf-4cb6-8143-f0a553f4a980,56186443-20f9-4831-a511-a9b92024ead8,d75b8093-4f62-4c65-b9ad-f71e0a9262f2,3,Stand-alone composite process improvement,Actually case me. It's okay. Official probably treatment environment father.,2024-11-09,48,False,neutral,10
e73ccd0a-fde4-4f0b-87cb-b1096ef32aff,3c15b57a-f320-4b4e-bc26-786b9f5fab7b,795d3a53-7bd0-4fae-aebd-31af93ba2346,3,Right-sized actuating definition,The after Republican whose. It's okay. Environmental yard act about yeah.,2025-05-19,12,True,neutral,11
8002886d-b1f0-47c3-ab7b-7ef7cbbe91ce,02a6e5a9-ab98-4444-bd99-31b088fc68d0,955dfbad-7c94-4086-9052-9adc6eb5a409,4,Persevering optimal emulation,Store tough participant fight care prove. Great product! Statement old store model.,2025-03-08,79,True,positive,12
97f545e9-752a-43b8-be4c-c719b02f41c6,92d2a683-7756-494a-b67b-28f3d19ce149,50203436-1199-4f4b-8c04-35804925c66f,4,Persevering foreground moderator,Than floor it thought table list campaign. Great product! Right firm similar public almost.,2023-09-28,52,False,positive,14
b438a16e-09b5-454b-91c3-3bf882d1bbec,92d2a683-7756-494a-b67b-28f3d19ce149,010e1768-cd75-48cf-a58c-fcbb0e98eec5,1,Synergized directional concept,Along section fill. Not satisfied with the quality. Growth conference world make live now must.,2025-03-18,53,False,negative,15
c96b019a-1aae-4e0d-b464-529d9922e74c,87e43b4b-06de-4286-adab-6a25331eaf93,5c5b57f3-d28b-4751-b85d-f3955e481338,1,Organized discrete complexity,Management poor appear water similar tax research. Not satisfied with the quality. Money them doctor change third card program.,2023-11-09,64,True,negative,19
e78040c4-e9eb-46a8-8f73-c9c92ac6793c,bec07c21-8ebc-4e06-b434-40d4ccd5cbf0,a18d4394-d347-460f-9313-35609d2f1ad0,1,Configurable client-driven flexibility,Contain reflect I already. Not satisfied with the quality. Top experience hotel where remember minute western.,2023-10-19,80,False,negative,16
82d1c3d9-703d-44b3-a4c7-99407bda2c84,3fd4c7fd-cc09-4fc5-ae83-3418160e3fac,05ecec01-3267-45c9-bac5-5beb59a74bc1,3,Devolved tertiary structure,Need pressure possible stop rest. It's okay. Region establish forward receive.,2023-12-03,92,True,neutral,11
365e49bd-85a4-47a8-9ccf-9aaa0a28dcda,0601c3b8-bcaf-4d71-a6e0-a3b0b0afcffb,4322aab9-7c5e-436b-a804-2f21d38d0936,4,Advanced content-based budgetary management,Still newspaper lose kind environmental likely day operation. Great product! Performance business section.,2024-05-17,51,True,positive,13
f99bb492-5f05-485e-992b-3ac9f5100268,7da365e1-d295-4507-98da-55461ee76147,0f931bc3-e726-402d-9fb1-02b015415d25,3,Digitized bandwidth-monitored migration,Police say sometimes drop beat. It's okay. Book seven growth plan prepare strategy shake.,2024-04-21,65,True,neutral,14
06f06db5-9c37-4349-a777-18238d444581,867f322e-83df-434f-9c96-31664a9b54d6,eb785990-4d15-4838-999d-ab278c74dca2,5,Advanced responsive utilization,Under part catch offer bring. Great product! Little service early impact.,2023-12-13,96,True,positive,11
a2cbc662-00ca-41b1-840d-9d1e69f64c6a,0cfe1637-8c23-496d-8b6e-fdc3b21d5098,f5ec80b5-c0a4-462b-b565-d8a96aeaa2e7,3,Implemented client-driven ability,Crime with develop follow. It's okay. Page guess our Congress shoulder work seek foot.,2024-09-18,29,True,neutral,14
1987812d-efcf-4fdf-85a5-f3d7ce7f52bf,c09d1d3e-cd09-43a7-83e6-83c7101818f7,b40757d1-15dd-4a26-8181-2daabe415faa,1,Focused responsive workforce,Summer nothing speak peace. Not satisfied with the quality. Less another sort teach beautiful home.,2023-07-06,20,True,negative,15
55c0b388-d8b3-446c-b3a3-77106e014bc8,a3283b94-38f4-4a7c-ac5e-f4e67a015a22,23339992-ca6c-4e44-89a1-4f09662c2991,3,Networked methodical strategy,Class wrong city great. It's okay. Difference read result else debate.,2024-02-15,40,True,neutral,11
e98982e9-3a14-4d22-b5b7-722df41f0142,60121817-7c22-489f-b8be-4b6e0dc4cadc,24a2ca97-7cdf-40ed-a2e2-ebc49ef92887,3,Grass-roots system-worthy monitoring,Take ball house whole. It's okay. Economy on him cost.,2025-02-19,59,True,neutral,10
07e5b3e2-a147-4138-9a6b-274f187de90d,ab90b563-78e3-4b34-915e-6531cec617aa,a0abd87b-11da-4815-b5b0-c3ccbdce5c48,3,Centralized multi-tasking archive,Occur rich red any total. It's okay. Recently somebody old oil bag glass.,2024-04-29,82,True,neutral,13
45ad73ee-3cd3-4f82-9f40-7770a773c2b7,57dc50e6-6bb8-4576-b347-a04067fa3a5c,a3b39c4f-466e-42b6-a687-cb5c269bf596,2,Robust full-range access,Customer teacher offer produce gun produce. Not satisfied with the quality. Poor cut system artist pay next.,2024-11-28,25,False,negative,17
36308749-94f8-4025-96cf-3b02cb4935f1,57dc50e6-6bb8-4576-b347-a04067fa3a5c,2f5ab1f5-ad1d-4cbb-9ab6-0d59e7b44776,5,Future-proofed impactful strategy,West color rock mouth address road. Great product! Enjoy money important week finish price.,2024-09-29,13,True,positive,14
0ddddf3d-d4e9-4b37-b151-e2749cea5864,7cee1619-d11f-45af-81b5-b5e267a9f2db,723178ea-4fb2-45a1-91fa-15f908affc1e,4,Open-architected even-keeled utilization,Read painting color model operation cut. Great product! Peace none in action continue instead now.,2023-11-03,88,True,positive,15
a5f658fe-7bfe-4da0-90ca-cdc19813613f,155daf2f-0061-40de-8f56-021b8b44e796,705eb7aa-d786-4e1c-ae95-e1f48965f57e,5,Diverse real-time knowledgebase,Peace film score condition music. Great product! Through choice guy state heart social rule.,2025-03-24,54,True,positive,14
d8546c18-5b0b-453a-a911-c01012f87aab,eff09dc8-5406-4860-81bb-1d511f3f8846,2e3e4005-b63f-4a9d-9dff-dbf20c494646,4,Grass-roots analyzing frame,Dream past against hour. Great product! Collection can I.,2025-06-18,11,True,positive,9
7ffe24d2-ead2-49ed-b352-ba011d39d669,92d2a683-7756-494a-b67b-28f3d19ce149,9f996680-d7c2-45ee-baf7-5af27a337b0b,4,Extended multi-state implementation,See decade wonder. Great product! Thought individual professor pay.,2024-02-05,61,True,positive,9
03820b24-3fcf-4508-84a0-0a77afa5d49a,57dc50e6-6bb8-4576-b347-a04067fa3a5c,cbae6d42-1371-4ef9-b249-ff8ab3da29d6,3,Distributed clear-thinking info-mediaries,Letter air station charge produce. It's okay. Soon return management most country recognize.,2024-09-16,71,True,neutral,13
c10a4040-10b6-400e-a587-a74ae7c01bf1,eb9e4534-2a6b-4f2d-8eed-9cce6904a1ef,b92de912-2384-400a-9d63-22a2681b673b,4,Multi-layered regional definition,Food price edge cup. Great product! Likely unit position positive sell per stand.,2023-11-06,11,True,positive,13
68368d4f-1478-4e9b-a35c-05aa43d663e4,51ec9012-abcf-4144-aa88-44d6a56bf0e5,d8f37263-3e10-4ee2-a158-659d23dae76c,1,Versatile client-server Graphic Interface,Ever relationship though this. Not satisfied with the quality. Play threat marriage off most.,2024-10-17,99,False,negative,14
